XLSX,XLSM,PDF,DWG,SCANNED,DRAWING NAME,Rev,DIA,DIA_1,FACE,FACE_1,BEARINGMAX,BEARINGMIN,STEPS,OEM,TYPE,CUST,OriginatingCustomer,customerPn,customerRevision,NEWBASEPRICE,Date,SUBCONTRACTOR,PRODUCTCODE,PREVPARTNo,DATECREATED,PartNo
N40137.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40137.xlsx#,,,,,N40137,A,2.911,2.911,20.875,20.87,0.7498,0.7493,2,MARK ANDY,"20"" 4150 & 4200",,MARK ANDY,,A,,36546,,N,MARK0031,,N40137
N40138.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40138.xlsx#,,,,,N40138,C,2.911,2.911,20.875,20.87,0.7498,0.7493,2,MARK ANDY,"20"" 4150 & 4200 ECHOLITE",PRINTING USA STOCK ROLL,PRINTING USA STOCK ROLL,,A,,36546,,N,MARK0037,,N40138
#N/A,,,,,N40139,B,4.845,4.845,13.25,13.25,0.9848,0.9843,4,TETRA PAK,1P,,TETRA PAK,,*,,36546,,N,,,N40139
#N/A,,,,,N40140,B,4.785,4.785,13.25,13.25,0.9848,0.9843,4,,2P,,TETRA PAK,,*,,36546,,N,,,N40140
#N/A,,,,,N40141,B,4.785,4.785,17,17,0.9848,0.9843,4,,2P,,TETRA PAK,,*,,36546,,N,,,N40141
#N/A,,,,,N40142,B,4.855,4.855,13.25,13.25,0.9848,0.9843,4,TETRA PAK,3P,,TETRA PAK,,*,,36546,,N,,,N40142
#N/A,,,,,N40143,B,4.805,4.805,19.25,19.25,0.9848,0.9843,4,,4P,,TETRA PAK,,*,,36546,,N,,,N40143
#N/A,,,,,N40144,A,4.845,4.845,12.625,12.62,0.9847,0.9841,3,EVERS,HALF GALLON / B-PRESS,,"INTERNATIONAL PAPER, FRAMINGHAM, MA.",,*,,36546,,N,EVR00039,,N40144
#N/A,,,,,N40145,C,4.724,4.724,18,18,1.1815,1.1809,7,F.L. SMITHE,CI PRESS,,TRI-STATE ENVELOPE,,*,,36551,ICM,N,,,N40145
#N/A,,,,,N40146,B,2.628,2.628,10.5,10.5,0.7878,0.7875,2,COMCO,CAPTAIN,,,,E,,36552,,N,COMCO003,,N40146
#N/A,,,,,N40147,B,1.639,1.639,4.5,4.5,0.3755,0.375,4,DISCOUNT LABEL,SR 602,,DISCOUNT LABEL,,*,,36553,,N,,,N40147
#N/A,,,,,N40148,A,1.639,1.639,12.25,12.25,0.3755,0.375,4,DISCOUNT LABEL,"12"" SPECIAL",,DISCOUNT LABEL,,*,,36553,,N,DISCOUNT01,,N40148
#N/A,,,,,N40149,*,2.547,2.547,10,10,.751 BORE,.750 BORE,0,MORRIS TRACEY,"10""",,LABELMAN & SONS,,*,,36553,,N,,,N40149
#N/A,,,,,N40150,C,1.639,1.639,12.25,12.25,0.3755,0.375,4,DISCOUNT LABEL,"12"" M-A",,DISCOUNT LABEL,,*,,36553,,N,DISCOUNT01,,N40150
#N/A,,,,,N40151,*,5,5,19,19,1.375,1.3745,4,"ACME VISIBLE RECORDS, INC.",,,,,*,,36557,,N,ACME0001,,N40151
#N/A,,,,,N40152,B,2.938,2.938,7.5,7.5,0.7497,0.7492,2,ALLIED GEAR & MACHINE,"7""",,,,*,,36558,,N,ALLIED01,,N40152
#N/A,,,,,N40153,A,3.481,3.481,10.5,10.5,0.9847,0.9844,2,ALLIED GEAR & MACHINE,"10""",,,,*,,36558,,N,ALLIED02,,N40153
#N/A,,,,,N40154,*,3.489,3.489,10.5,10.5,N/A,N/A,1,ALLIED GEAR & MACHINE,"10""",,"ETIQUETAS JALISCO, MEXICO",,G,,36558,,N,ALLIED03,,N40154
#N/A,,,,,N40155,B,3.489,3.489,16.5,16.5,N/A,N/A,1,ALLIED GEAR & MACHINE,"16""",,GA. SOUTHERN U.,,*,,36558,,N,ALLIED04,,N40155
#N/A,,,,,N40156,C,3.509,3.509,16.5,16.5,0.9847,0.9844,5,ALLIED GEAR & MACHINE,MODEL #516 ECHOLITE,,,,A,,36558,,N,ALLIED05,,N40156
#N/A,,,,,N40157,E,3.509,3.509,10.5,10.5,0.9847,0.9844,5,ALLIED GEAR & MACHINE,MODEL #310 ECHOLITE,,,,*,,36559,,N,ALLIED06,,N40157
#N/A,,,,,N40158,*,4.029,4.029,20.0625,20.06,0.984,0.9835,5,AMERICAN PAPER PRODUCTS,"20""",,,,*,,36559,,N,AM-PAPER1,,N40158
#N/A,,,,,N40159,E,2.865,2.865,10.25,10.25,0.9997,0.9992,1,AQUAFLEX,"10"" (DB) SOLID",PRINTING USA STOCK ROLL,PRINTING USA STOCK ROLL,,*,,36559,,N,AQUAFLEX01,,N40159
#N/A,,,,,N40160,*,2.865,2.865,8.25,8.25,0.9997,0.9992,1,AQUAFLEX,MODEL 800,(DRAWING IS OBSOLETE - SEE DRAWING #N40164),(DRAWING IS OBSOLETE - SEE DRAWING #N40164),,3,,36559,,N,AQUAFLEX02,,N40160
N40161.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40161.xlsx#,,,,,N40161,B,3.82,3.82,20.75,20.75,1.1813,1.181,4,AQUAFLEX,"20""",,TERUMO MEDICAL,,*,,36539,ICM,N,,,N40161
#N/A,,,,,N40162,C,1.639,1.639,6.5,6.5,0.3755,0.375,2,DISCOUNT LABEL,SR 634-65,,DISCOUNT LABEL,,*,,36563,DMA,N,,,N40162
#N/A,,,,,N40163,*,3.952,3.952,17.438,17.43,1.3785,1.3781,3,COMCO,MODIFIED COMMANDER ECHOLITE,CORPORATE EXPRESS,CORPORATE EXPRESS,,*,,36565,,N,,,N40163
#N/A,,,,,N40164,A,2.865,2.865,8.25,8.25,0.9997,0.9992,1,AQUAFLEX,"8"" (DB)",,,,1,,36565,,N,AQUAFLEX03,,N40164
N40165.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40165.xlsx#,,,,,N40165,A,2.865,2.865,13.25,13.25,0.9997,0.9992,1,AQUAFLEX,"13""",,,,*,,36565,,N,AQUAFLEX04,,N40165
#N/A,,,,,N40166,*,3.825,3.825,16.753,16.75,1.1813,1.181,3,AQUAFLEX,"16.5"" (LW)",,,,3,,36565,,N,AQUAFLEX06,,N40166
#N/A,,,,,N40167,*,3.825,3.825,18.75,18.75,1.1813,1.181,3,AQUAFLEX,"18.5"" (LW) SOLID",,,,2,,36565,,N,AQUAFLEX07,,N40167
#N/A,,,,,N40168,*,3.825,3.825,20.725,20.72,1.1813,1.181,3,AQUAFLEX,"20.5"" (LW)",,,,3,,36565,,N,AQUAFLEX08,,N40168
#N/A,,,,,N40169,*,3.825,3.825,25.75,25.75,1.1813,1.181,3,AQUAFLEX,"25.5"" (LW)",,,,1,,36565,,N,AQUAFLEX09,,N40169
#N/A,,,,,N40170,*,2.865,2.865,11.125,11.12,0.9997,0.9992,1,AQUAFLEX,"11"" MODIFIED",,"FRAMOPRINT, ITALY",,3,,36565,,N,AQUAFLEX10,,N40170
#N/A,,,,,N40171,D,3.82,3.82,17.75,17.75,0.9997,0.9992,2,AQUAFLEX,"16.5"" (QX) INSTRAFLEX ECHOLITE",PRINTING USA STOCK ROLL,PRINTING USA STOCK ROLL,,1,,36565,,N,AQUAFLEX11,,N40171
#N/A,,,,,N40172,B,3.82,3.82,23.725,23.72,1.1813,1.181,2,AQUAFLEX,"23.5"" (LW) ECHOLITE",,,,1,,36565,,N,AQUAFLEX12,,N40172
#N/A,,,,,N40173,*,3.82,3.82,26.187,26.18,1.1813,1.181,3,AQUAFLEX,"26"" (LW)",,,,*,,36565,,N,AQUAFLEX14,,N40173
#N/A,,,,,N40174,D,3.82,3.82,16.75,16.75,1.1813,1.181,3,AQUAFLEX,"16.5"" (LW) ECHOLITE",PRINTING USA STOCK ROLL,PRINTING USA STOCK ROLL,,6,,36565,,N,AQUAFLEX16,,N40174
#N/A,,,,,N40175,*,4.4565,4.456,12.005,12,1.0004,1.0001,2,ARCATA GRAPHICS,"12""",,,,*,,36565,,N,ARCATA01,,N40175
#N/A,,,,,N40176,A,4.776,4.776,17.75,17.75,1.5748,1.5742,2,ARPECO,"17.5""",,SONOCO,,*,,36565,,N,ARPECO002,,N40176
N40177.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40177.xlsx#,,,,,N40177,G,2.9444,2.944,11.417,11.41,0.7874,0.7869,3,ARSOMA,EM-250E,,,,3,,36565,,N,ARSOMA01,,N40177
#N/A,,,,,N40178,G,4.139,4.139,16.457,16.45,0.9843,0.9838,3,ARSOMA,EM-410 (#09403419) ECHOLITE,PRINTING USA STOCK ROLL,PRINTING USA STOCK ROLL,,*,,36565,,N,ARSOMA02,,N40178
#N/A,,,,,N40179,B,4.139,4.139,20.394,20.39,0.9843,0.9838,3,ARSOMA,EM-510 (#09203002) ECHOLITE,,,,2,,36566,,N,ARSOMA03,,N40179
N40180.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40180.xlsx#,,,,,N40180,A,4.139,4.139,16.457,16.45,0.9843,0.9838,4,ARSOMA,"16""",C.C.L. LABEL,C.C.L. LABEL,,2,,36566,,N,ARSOMA04,,N40180
#N/A,,,,,N40181,A,4.139,4.139,10.354,10.35,0.9847,0.9841,3,ARSOMA,MODIFIED EM-260 ECHOLITE,,AVERY DENNISON,,*,,36566,,N,ARSOMA05,,N40181
#N/A,,,,,N40182,*,3.502,3.502,10,10,0.625,0.6249,2,AVERY LABEL CO.,"10""",,,,1,,36566,,N,AVERY01,,N40182
#N/A,,,,,N40183,*,5.007,5.007,21.5,21.5,1.25,1.249,3,BAGCRAFT,MODIFIED GRAVURE CYLINDER,,,,*,,36566,,N,BAG00001,,N40183
#N/A,,,,,N40184,*,4.005,4.005,32,32,0.985,0.98,3,BAGCRAFT,"32""",,,,*,,36566,,N,BAG00002,,N40184
#N/A,,,,,N40185,*,3.515,3.515,32.75,32.75,0.6695,0.669,4,BAGCRAFT,"32.5""",,,,*,,36566,,N,BAG00004,,N40185
#N/A,,,,,N40186,*,3.5,3.5,23,23,1.18,1.181,3,BAGCRAFT,"23""",,ACME  VISIBLE,,*,,36566,,N,BAG00005,,N40186
#N/A,,,,,N40187,*,3.802,3.802,27.5,27.5,1.125,1.1245,3,BAGCRAFT,"27.5""",,,,*,,36566,,N,BAG00006,,N40187
#N/A,,,,,N40188,*,4.004,4.004,31.5,31.5,1.128,1.118,3,BAGCRAFT,"31.5""",,,,*,,36566,,N,BAG00007,,N40188
#N/A,,,,,N40189,C,3.979,3.979,C,C,1.1252,1.1247,2,BEASLEY FRENCH & CO. LTD.,TOP INK ROLL,,,,*,,36566,,N,BEAS0001,,N40189
#N/A,,,,,N40190,*,3.979,3.979,B,B,1.1816,1.1812,3,BEASLEY FRENCH & CO. LTD.,TOP INK ROLL,,,,*,,36566,,N,BEAS0002,,N40190
#N/A,,,,,N40191,*,3.948,3.948,B,B,1.1816,1.1812,3,BEASLEY FRENCH & CO. LTD.,TOP INK ROLL,,,,*,,36566,,N,BEAS0003,,N40191
#N/A,,,,,N40192,D,1.594,1.594,12.5,12.5,0.3755,0.375,3,DISCOUNT LABEL,SR-633-3PG,,DISCOUNT LABEL,,*,,36570,DMA,N,,,N40192
#N/A,,,,,N40193,A,2.627,2.627,14.002,14,0.7878,0.7875,4,ROTO PRESS,FB-3300 SOLID,THIS IS NOT A PRINTING USA STOCK ROLL,CORPORATE EXPRESS,,3,,36571,,N,ROTO0003,,N40193
#N/A,,,,,N40194,B,3.82,3.82,17,17,1.3785,1.378,3,WEBTRON,1600 ECHOLITE,,,,*,,36571,,N,WEB00002,,N40194
#N/A,,,,,N40195,*,4.001,4.001,B,B,1.1816,1.1812,3,BEASLEY FRENCH & CO. LTD.,TOP INK ROLL,,,,*,,36572,,N,BEAS0004,,N40195
#N/A,,,,,N40196,*,4.011,4.011,B,B,1.1816,1.1812,3,BEASLEY FRENCH & CO. LTD.,TOP INK ROLL,,,,*,,36572,,N,BEAS0005,,N40196
#N/A,,,,,N40197,A,2.938,2.938,10.5,10.5,0.7497,0.7492,2,ALLIED GEAR & MACHINE,"1-B 10""",,STATIONARY HOUSE,,*,,36572,,N,,,N40197
#N/A,,,,,N40198,*,5.063,5.063,B,B,1.1816,1.1812,5,BEASLEY FRENCH & CO. LTD.,TOP INK ROLL,,,,*,,36572,,N,BEAS0006,,N40198
#N/A,,,,,N40199,*,5.413,5.413,21,21,1.5752,1.5749,3,BECKWITH DESIGN SERVICES LTD.,TOP INK ROLL,,,,*,,36572,,N,BDS00001,,N40199
#N/A,,,,,N40200,*,8.53,8.53,7,7,1.1816,1.1812,3,BELOIT CORP.,COATING CYLINDER,,,,*,,36572,,N,BELOIT01,,N40200
#N/A,,,,,N40201,A,3.5,3.5,26.25,26.25,0.9846,0.9841,4,F.L. SMITHE,"26.25"" MOW PRINTERS",,INTERNATIONAL ENVELOPE,,*,,36572,ICM,N,,,N40201
#N/A,,,,,N40202,*,0.741,0.741,2.75,2.75,0.437,0.4365,3,BORDEN INK,"2.5""",,,,*,,36572,,N,BORDEN01,,N40202
#N/A,,,,,N40203,*,4.0068,4.006,28.125,28.12,0.7874,0.7869,3,CARRARO ENGINEERING,"25""",I.R. INDUSTRIES,I.R. INDUSTRIES,,*,,36572,,N,CARRARA01,,N40203
#N/A,,,,,N40204,*,3.51,3.51,15,15,0.7877,0.7873,3,CHESNUT,"15""",,,,*,,36572,,N,CHESTNUT01,,N40204
#N/A,,,,,N40205,*,3.51,3.51,15.188,15.18,0.7877,0.7873,3,CHESNUT,"15""",SUN CHEMICAL,SUN CHEMICAL,,*,,36572,,N,CHESTNUT02,,N40205
#N/A,,,,,N40206,*,4.03,4.03,19.6875,19.68,1.378,1.3785,5,"COLORTREE, VA","20""",,,,*,,36573,,N,COLORTREE01,,N40206
#N/A,,,,,N40207,*,4.522,4.522,13,13,1.1248,1.1243,5,COLUMBIA WEB,"13""",,,,*,,36573,,N,COLWEB01,,N40207
#N/A,,,,,N40208,E,3.952,3.952,W1,W1,1.3785,1.3781,3,COMCO,COMMANDER,PRINTING USA STOCK ROLL,PRINTING USA STOCK ROLL,,I,,36573,,N,COMCO001,,N40208
#N/A,,,,,N40209,*,2.625,2.625,7.5,7.5,0.7878,0.7875,2,COMCO,CADET,(DRAWING IS OBSOLETE),(DRAWING IS OBSOLETE),,*,,36573,,N,COMCO002,,N40209
#N/A,,,,,N40210,A,2.628,2.628,W3,W3,0.7878,0.7875,2,COMCO,CADET,PRINTING USA STOCK ROLL,PRINTING USA STOCK ROLL,,F,,36619,,N,COMCO008,,N40210
#N/A,,,,,N40211,*,4.0217,4.021,17.3125,17.31,2.2830 BORE,2.2826 BORE,2,"COMMERCIAL ENVELOPE, NY","17""",(DRAWING IS OBSOLETE - REPLACED BY #N40363),(DRAWING IS OBSOLETE - REPLACED BY #N40363),,*,,36573,,N,COMENV02,36578,N40211
N40212.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40212.xlsx#,,,,,N40212,*,4.03,4.03,19.75,19.75,0.6875,0.687,3,"COMMERCIAL ENVELOPE, NY","19""",,,,*,,36573,,N,COMENV01,36578,N40212
N40213.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40213.xlsx#,,,,,N40213,*,3.704,3.704,24.25,24.25,0.9847,0.9844,4,"COMMERCIAL ENVELOPE, NY","24""",,,,*,,36573,,N,COMENV03,,N40213
N40214.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40214.xlsx#,,,,,N40214,*,4.03,4.03,19.75,19.75,0.6875,0.687,4,"COMMERCIAL ENVELOPE, NY","19""",,,,*,,36573,,N,COMENV04,,N40214
N40215.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40215.xlsx#,,,,,N40215,*,5.001,5.001,20,20,1.375,1.374,3,CONDES CORP.,"20""",,,,*,,36573,,N,CONDES01,,N40215
N40216.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40216.xlsx#,,,,,N40216,*,3.503,3.503,23,23,1.1816,1.1812,2,CONDES CORP.,"23""",,,,*,,36573,,N,CONDES03,,N40216
N40217.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40217.xlsx#,,,,,N40217,A,2.87,2.87,10.25,10.25,0.984,0.9837,1,AQUAFLEX,"10""",,CROWN LABEL,,*,,36573,,N,CROWN001,,N40217
N40218.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40218.xlsx#,,,,,N40218,D,2.543,2.543,8.858,8.858,0.4722,0.4715,3,NILPETER,F-2400,PRINTING USA STOCK ROLL,PRINTING USA STOCK ROLL,,*,,36573,,N,NILPETER05,,N40218
N40219.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40219.xlsx#,,,,,N40219,D,2.543,2.543,10.433,10.43,0.4722,0.4715,3,NILPETER,F-2500,PRINTING USA STOCK ROLL,PRINTING USA STOCK ROLL,,*,,36573,,N,,,N40219
#N/A,,,,,N40220,B,1.594,1.594,6,6,0.3937,0.3932,3,DISCOUNT LABEL,SR 635-3A,,DISCOUNT LABEL,,*,,36574,DMA,N,,,N40220
N40221.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40221.xlsx#,,,,,N40221,A,4.796,4.796,13.625,13.62,0.9847,0.9841,3,EVERS,NEW QUART/ECO,,INTERNATIONAL PAPER,,*,,36577,,N,,,N40221
N40222.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40222.xlsx#,,,,,N40222,B,4.841,4.841,13.625,13.62,0.9847,0.9841,3,EVERS,NEW HALF GALLON,,INTERNATIONAL PAPER,,*,,36577,,N,,,N40222
N40223.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40223.xlsx#,,,,,N40223,B,4.796,4.796,16.5,16.5,0.9847,0.9841,3,EVERS,NEW LONG SIDE,,INTERNATIONAL PAPER,,*,,36577,,N,,,N40223
N40224.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40224.xlsx#,,,,,N40224,C,4.796,4.796,12,12,0.9847,0.9841,3,EVERS,NEW SHORT SIDE,,INTERNATIONAL PAPER,,*,,36577,,N,,,N40224
#N/A,,,,,N40225,C,2.55,2.55,7.75,7.75,1.1878 BORE,1.1876 BORE,0,WEBTRON,750,PRINTING USA STOCK ROLL,PRINTING USA STOCK ROLL,,*,,36579,,N,WEB00008,36579,N40225
N40226.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40226.xlsx#,,,,,N40226,*,5.011,5.011,22.5,22.5,1.181,1.1805,4,CRYOVAC,"22""",,,,*,,36579,,N,CRYVAC01,36579,N40226
N40227.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40227.xlsx#,,,,,N40227,*,5.025,5.025,22.5,22.5,1.181,1.1805,4,CRYOVAC,"22""",,,,*,,36579,,N,CRYVAC06,36579,N40227
N40228.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40228.xlsx#,,,,,N40228,*,5.065,5.065,15.5625,15.56,1.25,1.2495,3,"CUSTOM PLASTICS SUN PRAIRE, WI","15""",,,,*,,36579,,N,CUS-PLASTICS01,36580,N40228
N40229.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40229.xlsx#,,,,,N40229,*,1.75,1.75,4.5,4.5,0.6255,0.625,2,"DYMO RETAIL SYSTEMS, INC.","4""",,,,*,,36580,,N,DYMO0001,36580,N40229
N40230.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40230.xlsx#,,,,,N40230,*,1.75,1.75,9.5,9.5,0.6255,0.625,2,"DYMO RETAIL SYSTEMS, INC.","9""",,,,*,,36580,,N,DYMO0002,36580,N40230
N40231.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40231.xlsx#,,,,,N40231,*,3.498,3.498,10.5,10.5,0.9864,0.986,4,EGAN,"10""",,KING BUSINESS FORMS,,*,,36580,,N,EGAN0001,36580,N40231
#N/A,,,,,N40232,*,1.515,1.515,4.375,4.375,0.5,0.4997,1,ENNIS TAG AND LABEL,"4""",(DRAWING IS OBSOLETE SEE DRAWING #N40688),(DRAWING IS OBSOLETE SEE DRAWING #N40688),,*,,36580,,N,ENNIS001,36580,N40232
N40233.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40233.xlsx#,,,,,N40233,*,4.812,4.812,12.625,12.62,1.182,1.1814,3,EVERS,"12""",,,,*,,36580,,N,EVR00001,36580,N40233
N40234.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40234.xlsx#,,,,,N40234,*,4.8,4.8,11.125,11.12,0.9846,0.9841,3,EVERS,"11"" (right side)",,,,*,,36580,,N,EVR00002,36580,N40234
N40235.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40235.xlsx#,,,,,N40235,*,4.8,4.8,15.625,15.62,0.9846,0.9841,3,EVERS,"15"" (right side)",,,,*,,36580,,N,EVR00003,36580,N40235
N40236.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40236.xlsx#,,,,,N40236,*,4.83,4.83,16.875,16.87,0.9846,0.9841,3,EVERS,"16""",,,,*,,36586,,N,EVR00004,36586,N40236
N40237.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40237.xlsx#,,,,,N40237,*,4.83,4.83,22.625,22.62,0.9846,0.9841,3,EVERS,"22""",,,,*,,36586,,N,EVR00005,36586,N40237
#N/A,,,,,N40238,*,4.6875,4.687,13.25,13.25,0.9846,0.9841,4,EVERS,"13""",,,,*,,36586,,N,EVR00006,36586,N40238
#N/A,,,,,N40239,*,4.6875,4.687,17,17,0.9846,0.9841,4,EVERS,"17""",,,,*,,36586,,N,EVR00007,36586,N40239
#N/A,,,,,N40240,*,4.6875,4.687,13.25,13.25,0.9846,0.9841,3,EVERS,"13""",,,,*,,36586,,N,EVR00008,36586,N40240
#N/A,,,,,N40241,*,4.6875,4.687,13.625,13.62,0.9846,0.9841,3,EVERS,"13""",,,,*,,36586,,N,EVR00009,36586,N40241
#N/A,,,,,N40242,*,4.6875,4.687,12.625,12.62,0.9846,0.9841,3,EVERS,"12""",,,,*,,36586,,N,EVR00010,36586,N40242
#N/A,,,,,N40243,*,4.6875,4.687,16.25,16.25,0.9846,0.9841,4,EVERS,"16""",,,,*,,36586,,N,EVR00011,36586,N40243
#N/A,,,,,N40244,*,4.6875,4.687,13.25,13.25,0.9846,0.9841,4,EVERS,"13""",,,,*,,36586,,N,EVR00012,36586,N40244
N40245.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40245.xlsx#,,,,,N40245,A,3.5,3.5,18.25,18.25,0.9846,0.9841,4,F.L. SMITHE,"18.25"" MOW PRINTERS",,INTERNATIONAL ENVELOPE,,*,,36572,ICM,N,,36586,N40245
#N/A,,,,,N40246,*,4.6875,4.687,15,15,0.9846,0.9841,4,EVERS,"15""",,,,*,,36586,,N,EVR00013,36586,N40246
N40247.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40247.xlsx#,,,,,N40247,*,4.865,4.865,13.25,13.25,0.9846,0.9841,4,EVERS,"13""",,,,*,,36586,,N,EVR00014,36586,N40247
N40248.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40248.xlsx#,,,,,N40248,*,4.865,4.865,13.25,13.25,0.9846,0.9841,4,EVERS,"13""",,,,*,,36586,,N,EVR00015,36586,N40248
#N/A,,,,,N40249,*,4.6875,4.687,11.125,11.12,0.9846,0.9841,3,EVERS,"11""",,,,*,,36586,,N,EVR00016,36586,N40249
N40250.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40250.xlsx#,,,,,N40250,*,4.866,4.866,13.25,13.25,0.9846,0.9841,4,EVERS,"13""",,,,*,,36586,,N,EVR00017,36586,N40250
N40251.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40251.xlsx#,,,,,N40251,*,4.866,4.866,19.25,19.25,0.9846,0.9841,4,EVERS,"19""",,,,*,,36586,,N,EVR00018,36586,N40251
N40252.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40252.xlsx#,,,,,N40252,*,4.8,4.8,17,17,0.9846,0.9841,4,EVERS,"17""",,,,*,,36586,,N,EVR00019,36586,N40252
N40253.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40253.xlsx#,,,,,N40253,*,4.811,4.811,12.5,12.5,0.9846,0.9841,3,EVERS,QUART,,DAIRYPAK INC.,,*,,36586,,N,EVR00020,36586,N40253
N40254.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40254.xlsx#,,,,,N40254,*,4.8,4.8,13.25,13.25,0.9846,0.9841,4,EVERS,MODEL E,,DAIRYPAK INC.,,*,,36586,,N,EVR00021,36586,N40254
N40255.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40255.xlsx#,,,,,N40255,*,4.81,4.81,12.625,12.62,0.9846,0.9841,3,EVERS,QUART,,DAIRYPAK INC.,,*,,36586,,N,EVR00022,36586,N40255
N40256.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40256.xlsx#,,,,,N40256,*,4.811,4.811,12.5,12.5,0.9846,0.9841,3,EVERS,QUART,,DAIRYPAK INC.,,*,,36586,,N,EVR00023,36586,N40256
#N/A,,,,,N40257,*,4.6875,4.687,16.25,16.25,0.9846,0.9841,3,EVERS,,,,,*,,36586,,N,EVR00024,36586,N40257
#N/A,,,,,N40258,*,4.6875,4.687,29.125,29.12,0.9846,0.9841,3,EVERS,,,,,*,,36586,,N,EVR00025,36586,N40258
N40259.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40259.xlsx#,,,,,N40259,A,4.866,4.866,12.625,12.62,0.9847,0.9844,3,EVERS,MODEL C PRESS,,DAIRYPAK INC.,,A,,36586,,N,EVR00029,36586,N40259
N40260.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40260.xlsx#,,,,,N40260,*,4.8,4.8,14,14,0.9846,0.9841,4,EVERS,,,,,*,,36587,,N,EVR00030,36587,N40260
N40261.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40261.xlsx#,,,,,N40261,*,4.838,4.838,14,14,0.9846,0.9841,4,EVERS,,,,,*,,36587,,N,EVR00031,36587,N40261
N40262.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40262.xlsx#,,,,,N40262,*,4.82,4.82,12.125,12.12,0.9846,0.9841,3,EVERS,B-PRESS / SHORT QUART,,"INTERNATIONAL PAPER, MA.",,*,,36587,,N,EVR00033,36587,N40262
N40263.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40263.xlsx#,,,,,N40263,A,4.845,4.845,12.625,12.62,0.9846,0.9841,3,EVERS,HALF GALLON,,"INTERNATIONAL PAPER  PHILADELPHIA, PA.",,D,,36587,,N,EVR00035,36587,N40263
N40264.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40264.xlsx#,,,,,N40264,*,4.82,4.82,11.135,11.13,0.9846,0.9841,3,EVERS,"PRESS ""B""",,,,*,,36587,,N,EVR00036,36587,N40264
